p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
4.87058708914356e-05,0.37222944672058,0.137,0.105,0.685048074088042,6,GOLGA7
4.92268429659978e-05,0.335929726521936,0.193,0.159,0.692375546316759,6,NDUFA6
5.1628266701142e-05,0.310304204726142,0.116,0.085,0.726151571151563,6,LPIN2
5.54483288724018e-05,0.339485938190654,0.195,0.164,0.779880745590332,6,GLIPR2
5.96712167655663e-05,0.345547386856748,0.139,0.105,0.83927566380769,6,RSBN1L
7.05908689704416e-05,0.332442004719724,0.116,0.086,0.992860572069262,6,SURF4
8.43831123859997e-05,0.293099612787848,0.114,0.083,1,6,MEA1
9.35756183605716e-05,0.320023719969593,0.16,0.127,1,6,COPS6
9.75216448539408e-05,0.28540984192023,0.109,0.079,1,6,DOK2
0.000133606351503827,0.352455315447885,0.125,0.096,1,6,FIBP
0.000146546160445942,0.311316666421016,0.347,0.346,1,6,GUK1
0.000163144537544205,0.382036179154162,0.185,0.156,1,6,HM13
0.000174908174820916,0.311066406948053,0.258,0.234,1,6,WDR83OS
0.000193589846485008,0.414182786194381,0.176,0.149,1,6,TMEM140
0.000206134405232767,0.274678267727833,0.11,0.081,1,6,AKR1B1
0.000245085392866935,0.340520664826879,0.224,0.2,1,6,TMEM258
0.000253319829921949,0.371514231072549,0.353,0.36,1,6,RNF213
0.000263398538801142,0.294783998975425,0.331,0.32,1,6,PPM1K
0.000357036361203446,0.325098634725229,0.311,0.299,1,6,SSR2
0.00040491633887665,0.384181343684313,0.173,0.147,1,6,DERL1
0.000443674389932816,0.326800614874808,0.176,0.15,1,6,LRPAP1
0.000494774398578567,0.333756157042021,0.189,0.164,1,6,TRAPPC4
0.000629617225988164,0.303250167806802,0.102,0.078,1,6,SMIM7
0.000650630944173172,0.344211171590821,0.164,0.138,1,6,HSH2D
0.000655671059229205,0.316210334643892,0.142,0.116,1,6,STUB1
0.00076191018322652,0.269098425067631,0.113,0.087,1,6,TMEM160
0.000812810813169422,0.319508308235991,0.295,0.29,1,6,RAP1B
0.000871886834314551,0.385995490194145,0.174,0.149,1,6,DERL2
0.000883751314790315,0.287327356283974,0.139,0.112,1,6,FKBP11
0.00107323845445061,0.274322841522368,0.364,0.371,1,6,EDF1
0.00119049003768591,0.3047921070369,0.357,0.369,1,6,COPE
0.00125771649873927,0.377842970476839,0.228,0.213,1,6,MSN
0.00129081298333549,0.265769270962686,0.106,0.082,1,6,CYTOR
0.00148669973852761,0.299079687811735,0.2,0.179,1,6,COPZ1
0.00149960049046169,0.277267972130897,0.241,0.217,1,6,PYURF
0.0018053080146405,0.252174734702434,0.404,0.427,1,6,PCBP1
0.0019780410474891,0.331426870080539,0.144,0.121,1,6,USP30-AS1
0.00198697006781394,0.297177267634656,0.139,0.114,1,6,MBP
0.00208660281789285,0.293854832870382,0.111,0.088,1,6,POLR2K
0.0021625218026851,0.279730190611968,0.359,0.371,1,6,ARF1
0.00239979863598739,0.254653470392978,0.164,0.138,1,6,LBH
0.0027061672237028,0.301834790023137,0.188,0.167,1,6,TMCO1
0.0028852453950326,0.273010451609127,0.155,0.132,1,6,TAGAP
0.00301792325988144,0.277098113823948,0.11,0.088,1,6,ANP32A
0.00312009441325598,0.358348436195063,0.151,0.131,1,6,CHIC2
0.00371522528600421,0.295924723179372,0.131,0.109,1,6,SHISA5
0.0041740309207266,0.273268801362166,0.318,0.312,1,6,IRF1
0.00424502230604468,0.260028294767577,0.191,0.171,1,6,TERF2IP
0.00472835008178162,0.336359331098829,0.136,0.116,1,6,MGST3
0.00473469820134545,0.277242897481139,0.186,0.167,1,6,LSM3
0.00475299965379078,0.271896965614309,0.15,0.128,1,6,CNPY2
0.00505891486214502,0.255745737133222,0.101,0.08,1,6,SERTAD1
0.00549261622509869,0.269622100647009,0.251,0.238,1,6,ADAR
0.00577649430413576,0.291875215165005,0.111,0.091,1,6,PARP10
0.00639442621240596,0.292884108032625,0.299,0.302,1,6,SELENOT
0.0068320726845214,0.331197491726775,0.135,0.116,1,6,CISD2
0.00708102546602008,0.326352726874765,0.127,0.107,1,6,HCST
0.00781146551685412,0.331920749509211,0.127,0.109,1,6,NRBP1
0.00850676668988179,0.322409442776428,0.241,0.232,1,6,ARL6IP1
0.008995597658687,0.29449316579673,0.136,0.118,1,6,CD58
0.009152216915357,0.327256231687404,0.17,0.153,1,6,GIMAP2
0.00925773971581109,0.323885303831615,0.185,0.171,1,6,RNF181
0.00986375061601205,0.254702669667127,0.215,0.2,1,6,TMED2
1.07547821512789e-116,0.704069963740382,0.838,0.483,1.51266010957737e-112,7,CCR7
6.47057388709168e-112,0.729957375253437,0.847,0.554,9.10086217219445e-108,7,GIMAP7
3.77338077755953e-99,0.839948199147173,0.706,0.423,5.30726006363748e-95,7,SELL
6.46197182864199e-88,0.474667871286194,0.964,0.876,9.08876337698495e-84,7,RPL35A
2.59468402796416e-87,0.449547872763494,0.977,0.947,3.64942308533159e-83,7,RPS6
3.89780603780212e-87,0.461451487002639,0.97,0.918,5.48226419216868e-83,7,RPS13
2.68458482466261e-86,0.465025622691122,0.966,0.889,3.77586855588795e-82,7,RPS15A
6.13446329015607e-86,0.442394474433589,0.981,0.917,8.62812261760451e-82,7,RPS27
7.10449914161957e-86,0.509427148849063,0.925,0.859,9.99247804268792e-82,7,MT-CYB
6.49782270921955e-85,0.417123225685106,0.988,0.966,9.1391876405173e-81,7,RPS14
1.35593398055936e-83,0.410791990111347,0.987,0.966,1.90712114365675e-79,7,RPL32
8.04324016910889e-78,0.427486293922792,0.98,0.935,1.13128172978517e-73,7,RPL7
1.511415896729e-76,0.397104534647198,0.995,0.97,2.12580645874934e-72,7,RPL21
3.22325108690504e-75,0.411467900341747,0.974,0.937,4.53350265373194e-71,7,RPL34
8.79845679609246e-74,0.381266462707308,0.991,0.969,1.2375029483704e-69,7,RPS18
2.44032787363398e-73,0.400445147547323,0.967,0.934,3.43232115426619e-69,7,RPS3A
1.02211344808806e-71,0.382272094452174,0.976,0.977,1.43760256473585e-67,7,RPL13
4.25028062955251e-70,0.38729865879696,0.96,0.933,5.97801970546561e-66,7,RPLP2
2.03433921616467e-67,0.711413034034047,0.59,0.341,2.86129810753561e-63,7,LTB
6.46733508567492e-65,0.418781103208139,0.941,0.876,9.09630679800178e-61,7,RPL9
3.84246582739005e-63,0.324607669180984,0.985,0.98,5.4044281862241e-59,7,MT-CO2
4.10834472188154e-63,0.397028991003578,0.949,0.876,5.77838685132639e-59,7,RPS25
5.91020624396888e-63,0.546119710843195,0.829,0.704,8.31270508214223e-59,7,SARAF
5.09491751123084e-61,0.427554398702145,0.928,0.882,7.16600147954618e-57,7,MT-ND4
1.60070255089852e-60,0.394274974052459,0.94,0.895,2.25138813783877e-56,7,RPL30
1.52558315275914e-57,0.418976948955283,0.912,0.898,2.14573270435573e-53,7,MT-CO3
2.13698111894966e-56,0.366557537782096,0.953,0.926,3.0056639438027e-52,7,RPS12
9.06826410661191e-56,0.305228765141264,0.992,0.976,1.27545134659496e-51,7,RPL41
1.44166561861365e-55,0.379088667398489,0.944,0.884,2.0277026925801e-51,7,RPS23
3.85348861439487e-54,0.43935485621091,0.891,0.772,5.41993173614639e-50,7,PABPC1
4.30760528075891e-54,0.382879178897306,0.931,0.875,6.05864682738741e-50,7,RPL31
5.33185698274775e-54,0.352692157785675,0.955,0.946,7.49925684623471e-50,7,RPS27A
3.14386706065447e-53,0.445740911201566,0.854,0.809,4.42184902081051e-49,7,MT-ND2
1.19799035496578e-52,0.307851270254464,0.986,0.985,1.68497343425937e-48,7,RPL10
1.93108482064581e-52,0.307447720193209,0.985,0.95,2.71607080023833e-48,7,RPL18A
3.88636522874984e-52,0.631906941303847,0.588,0.362,5.46617269423664e-48,7,TRAC
2.15050732855349e-51,0.320267302443996,0.973,0.957,3.02468855761049e-47,7,RPL11
3.39250223034952e-50,0.299721850312981,0.982,0.951,4.77155438698661e-46,7,RPL15
1.49585317568544e-47,0.297835952352952,0.993,0.97,2.10391749160156e-43,7,RPL13A
1.38381570489551e-46,0.611538532680622,0.526,0.323,1.94633678893553e-42,7,CD3D
2.89311919326845e-45,0.360251700887243,0.922,0.85,4.06917214533207e-41,7,RPL18
3.30801231388929e-45,0.502670955084988,0.738,0.594,4.65271931948529e-41,7,RPL5
1.15398031953384e-44,0.448005217179094,0.7,0.525,1.62307331942435e-40,7,NPM1
2.31382966951408e-44,0.371764191512645,0.893,0.822,3.25440143017156e-40,7,RPS8
1.55091086095523e-43,0.591888741926971,0.54,0.358,2.18135612593353e-39,7,LDHB
1.68056849905876e-43,0.262187265513202,0.976,0.971,2.36371959392615e-39,7,RPS19
1.02966808183279e-42,0.416437921290548,0.839,0.701,1.44822815709782e-38,7,RPL10A
1.43225521229139e-42,0.393811874615941,0.873,0.811,2.01446695608784e-38,7,RPS7
2.38546543357129e-40,0.415067195172074,0.79,0.693,3.35515713231801e-36,7,RPL36
1.43030969884289e-39,0.291747101620006,0.966,0.952,2.01173059142253e-35,7,RPS3
1.63752804276464e-39,0.377826463529412,0.861,0.801,2.30318319214846e-35,7,RPS5
5.34968439273149e-39,0.679756888970159,0.409,0.243,7.52433109837684e-35,7,GTF3A
3.58581066800519e-38,0.719187323155378,0.207,0.083,5.0434427045493e-34,7,ADTRP
5.01255449132929e-37,0.290818043111293,0.945,0.913,7.05015789205465e-33,7,RPL26
1.5288344292676e-36,0.388537532790436,0.815,0.776,2.15030562476488e-32,7,RPS28
1.68571771311782e-36,0.296272934349934,0.973,0.902,2.37096196350021e-32,7,PTMA
8.19504083919067e-36,0.354403450714337,0.848,0.837,1.15263249403217e-31,7,MT-ATP6
2.16536299474077e-34,0.591726300595105,0.265,0.128,3.0455830521029e-30,7,MYC
4.41906031923869e-34,0.345000940606929,0.834,0.777,6.21540833900921e-30,7,RPL35
3.43795190923701e-33,0.357209882156214,0.822,0.764,4.83547936034185e-29,7,RPL24
1.9058733990657e-32,0.277654472132095,0.948,0.925,2.6806109357859e-28,7,RPS15
3.88501907037844e-30,0.319736979406935,0.85,0.824,5.46427932248727e-26,7,RPS20
5.33106786466941e-30,0.37103775106086,0.855,0.783,7.49814695165752e-26,7,RPL6
2.27515608776663e-29,0.257953402262285,0.925,0.901,3.20000703744377e-25,7,RPL27A
1.60623422186887e-28,0.392250841946062,0.719,0.658,2.25916843305857e-24,7,RPL22
6.48365963630926e-28,0.554163202867298,0.496,0.368,9.11926727846897e-24,7,GIMAP4
1.47629219148883e-27,0.349748691296942,0.781,0.754,2.07640496732905e-23,7,RPL27
2.26477954306728e-26,0.371490745245311,0.742,0.655,3.18541242732412e-22,7,RPSA
5.38102199703784e-26,0.252952144907308,0.934,0.926,7.56840743883372e-22,7,RPL3
1.9194994089145e-24,0.615039227651329,0.278,0.163,2.69977591863825e-20,7,GIMAP1
2.87250367285744e-24,0.604445300290492,0.206,0.103,4.04017641587399e-20,7,CD3G
2.20447563548026e-23,0.585508689830055,0.203,0.102,3.10059498130299e-19,7,LEF1
3.42356764447579e-23,0.256501737844455,0.873,0.833,4.81524789195521e-19,7,RPL14
5.9748654343201e-23,0.400219398706533,0.637,0.526,8.40364823337122e-19,7,ARHGDIB
1.04575888363246e-21,0.373062987295686,0.648,0.585,1.47085986982905e-17,7,RPS29
3.75581148296205e-21,0.456317659187277,0.512,0.386,5.28254885078612e-17,7,TRBC2
4.30159341666404e-21,0.295085452456579,0.782,0.743,6.05019114053797e-17,7,NACA
1.41930103603145e-20,0.569437545784844,0.217,0.118,1.99624690717823e-16,7,TARBP1
3.99112130466157e-20,0.276133983984614,0.79,0.729,5.6135121150065e-16,7,RPLP0
1.19597484952994e-19,0.253466536485363,0.853,0.828,1.68213862586387e-15,7,RPL29
2.32804856506956e-19,0.312358929829371,0.719,0.681,3.27440030677034e-15,7,BTF3
4.37371149421421e-19,0.535330837847778,0.31,0.203,6.15162521661229e-15,7,PDCD4
1.78199815781018e-18,0.568494642207194,0.244,0.146,2.50638040896002e-14,7,PIK3IP1
2.21168643868206e-18,0.555580337421002,0.214,0.123,3.11073697600632e-14,7,IKZF1
3.61887358635676e-18,0.485212001267285,0.374,0.271,5.08994569921078e-14,7,OCIAD2
5.46814560240791e-18,0.365466953964636,0.604,0.528,7.69094678978672e-14,7,EEF1B2
3.1700139958242e-17,0.363730002544454,0.583,0.535,4.45862468512674e-13,7,TMA7
6.36497435650507e-17,0.478756852569506,0.237,0.146,8.95233643242438e-13,7,RPA2
1.58588853029409e-16,0.312831797242956,0.709,0.679,2.23055221785864e-12,7,RPL7A
4.02851819415515e-16,0.464201454683842,0.235,0.144,5.66611084007922e-12,7,CD3E
6.9874372078205e-16,0.494138765678173,0.387,0.303,9.82783043279953e-12,7,LEPROTL1
7.70084967672143e-15,0.447869420911837,0.499,0.432,1.08312450703087e-10,7,ENO1
1.61207821664509e-14,0.480447369063104,0.219,0.135,2.26738801171133e-10,7,LBH
5.39948404132629e-14,0.484636001993778,0.227,0.145,7.59437430412542e-10,7,LAT
7.98827014014746e-14,0.482304400379846,0.322,0.241,1.12355019521174e-09,7,RSL24D1
8.5759450353767e-14,0.345602561476142,0.531,0.474,1.20620666922573e-09,7,RPS17
9.21035855540137e-14,0.463795292186915,0.127,0.064,1.2954369308172e-09,7,FCMR
3.90134958806223e-13,0.375044325891921,0.286,0.198,5.48724819560952e-09,7,TRAT1
4.40915231962038e-13,0.454638550472704,0.171,0.099,6.20147273754607e-09,7,CD6
1.17292417901143e-12,0.317195088764263,0.577,0.556,1.64971785777958e-08,7,RPL37
1.18161247755864e-12,0.290086794215376,0.622,0.57,1.66193794968622e-08,7,RPL4
1.32278515431609e-12,0.39049314242295,0.445,0.389,1.86049731954557e-08,7,RPS21
3.00376947198753e-12,0.420731117013466,0.301,0.22,4.22480176235046e-08,7,RSL1D1
3.00507224821391e-12,0.472619089945327,0.159,0.093,4.22663411711287e-08,7,DNPH1
4.02304588083002e-12,0.405007197437769,0.336,0.257,5.65841403138742e-08,7,IL7R
4.64735616262723e-12,0.472968936247492,0.397,0.333,6.5365064427352e-08,7,H2AFZ
1.12000006643055e-11,0.37056239706884,0.505,0.457,1.57528009343456e-07,7,RPL23
1.15984885412277e-11,0.495721480509704,0.268,0.195,1.63132741332367e-07,7,C1QBP
1.31054177550539e-11,0.394092911702587,0.412,0.348,1.84327700724833e-07,7,RPL17
1.58442806105728e-11,0.345898585765225,0.537,0.493,2.22849806787706e-07,7,HINT1
3.16397365487196e-11,0.427668679720606,0.154,0.091,4.45012894557741e-07,7,KLF2
4.46910225380466e-11,0.359309773710352,0.415,0.346,6.28579231997625e-07,7,LIMD2
4.71671306582082e-11,0.393529919261512,0.11,0.058,6.63405692707698e-07,7,CAMK4
6.21640210463082e-11,0.352110631778873,0.48,0.421,8.74336956016325e-07,7,EIF4A2
8.47524868449829e-11,0.530476356192896,0.105,0.055,1.19204372747468e-06,7,CMTM8
1.1507904572566e-10,0.435952034310916,0.251,0.181,1.61858677813141e-06,7,ANXA2R
1.1534535473791e-10,0.316295423129441,0.382,0.289,1.6223324143887e-06,7,TRBC1
3.19977335839476e-10,0.457728660722994,0.146,0.087,4.50048122858223e-06,7,TRAF3IP3
3.33132096237674e-10,0.412641163003122,0.207,0.141,4.68550293358288e-06,7,S1PR4
3.60564698200151e-10,0.259846683191356,0.655,0.688,5.07134248018512e-06,7,ITM2B
9.17998984571771e-10,0.291677220593418,0.355,0.273,1.2911655718002e-05,7,CD7
2.04170451752521e-09,0.428852477190649,0.171,0.111,2.8716574038992e-05,7,UBQLN2
3.04213369548072e-09,0.329090072580557,0.444,0.412,4.27876104269363e-05,7,TOMM7
3.68323414554711e-09,0.450241837576107,0.21,0.148,5.18046882571201e-05,7,DDX18
3.80385202412523e-09,0.489517006249274,0.116,0.067,5.35011787193213e-05,7,TSHZ2
4.54363751721489e-09,0.373301288808521,0.15,0.094,6.39062616796274e-05,7,PIM2
7.521750935686e-09,0.377861269447406,0.456,0.424,0.000105793426910424,7,RPS26
1.4608267474781e-08,0.398581643755513,0.303,0.246,0.000205465282032795,7,C6orf48
5.88601327206493e-08,0.419461813667705,0.219,0.163,0.000827867766715933,7,AES
6.10819103781622e-08,0.390589604159615,0.11,0.065,0.000859117069468851,7,SNHG7
1.05782246677418e-07,0.370150971657366,0.188,0.133,0.00148782729951788,7,TMEM243
1.06870585167805e-07,0.414556098985876,0.178,0.125,0.00150313478038517,7,NHP2
1.09256648063522e-07,0.326035714309629,0.107,0.063,0.00153669475501343,7,GIMAP6
2.84162908024766e-07,0.262985861574348,0.475,0.438,0.00399675130136834,7,EEF2
3.14165852768872e-07,0.430814844264956,0.231,0.181,0.00441874271919418,7,EIF1AX
3.85513144771516e-07,0.354556470498544,0.402,0.374,0.00542224238121138,7,CNBP
5.31889004387443e-07,0.381000121430211,0.128,0.083,0.00748101884670939,7,GNL3
5.47286452521493e-07,0.330542392112091,0.201,0.147,0.0076975839547148,7,LCK
1.022623094555e-06,0.387870851741933,0.162,0.115,0.014383193824916,7,ATP5MC1
1.46484954714139e-06,0.296403294985433,0.442,0.426,0.0206031088805437,7,RPL38
1.61510834471036e-06,0.380198257110745,0.21,0.162,0.0227164988683512,7,ANP32B
2.15167463237114e-06,0.30786103474038,0.445,0.417,0.0302633037043001,7,NOP53
2.83963610676481e-06,0.40741301545602,0.236,0.193,0.0399394818416471,7,PRMT2
4.07552052728933e-06,0.417233346501516,0.116,0.077,0.0573221962163244,7,ERAP2
4.96539840168268e-06,0.444418399922618,0.178,0.135,0.0698383285196669,7,LGALS3BP
5.18051994282069e-06,0.366924929511601,0.102,0.065,0.0728640129957731,7,DMAC1
6.64304572296405e-06,0.367518548130338,0.165,0.121,0.0934344380934893,7,C19orf70
6.67931624921449e-06,0.361568788271819,0.161,0.117,0.0939445830452018,7,TECR
6.99321331759826e-06,0.359162960292175,0.134,0.093,0.0983595453120195,7,LSM5
7.18039542893922e-06,0.354658027633284,0.271,0.229,0.10099226170803,7,PPP2R5C
9.48808380401953e-06,0.303109304763152,0.155,0.111,0.133449898703535,7,FKBP11
1.41293112130752e-05,0.315232490461843,0.129,0.09,0.198728762211902,7,CCND3
1.78263275109512e-05,0.33481235962661,0.108,0.072,0.250727296441528,7,ARHGAP45
2.09639834213013e-05,0.471073061324342,0.206,0.168,0.294858426820603,7,CD55
2.51035262992579e-05,0.330101079203843,0.113,0.077,0.353081097399062,7,USP1
2.67051306819966e-05,0.354252245578005,0.268,0.229,0.375607663042283,7,APRT
2.95932755710387e-05,0.2606607782071,0.453,0.436,0.41622942090666,7,CYTIP
4.80875861812986e-05,0.295876693753428,0.121,0.085,0.676351899639964,7,APEX1
5.17018732113872e-05,0.328770404426279,0.14,0.103,0.72718684671816,7,MRPS18B
5.52196205467823e-05,0.329271186998385,0.192,0.15,0.776663962990493,7,PIM1
6.08463119264892e-05,0.328563868562431,0.115,0.08,0.85580337724607,7,SNRPF
0.000116177975367331,0.28398013811642,0.107,0.074,1,7,NIFK
0.000132766657716584,0.372967511929806,0.243,0.211,1,7,EVI2A
0.000149698588425529,0.332229069405287,0.321,0.291,1,7,EIF3E
0.000163247190167253,0.269611809464295,0.493,0.524,1,7,TMEM123
0.000193033717917851,0.268370040507738,0.448,0.465,1,7,CD164
0.000201665134789137,0.301699349373449,0.421,0.42,1,7,SOD1
0.000207663666897142,0.332341996802744,0.353,0.342,1,7,NDUFV2
0.00021837639713657,0.348292064773412,0.203,0.169,1,7,HNRNPR
0.000257902633420781,0.415972604605083,0.167,0.134,1,7,SF1
0.000308716382941122,0.317134128224846,0.15,0.117,1,7,SLBP
0.000335811756586487,0.282161779110664,0.108,0.077,1,7,EXOSC8
0.000393661280528309,0.311075144889748,0.197,0.164,1,7,PEBP1
0.000502331227486133,0.344967940340946,0.21,0.179,1,7,CUTA
0.000503453293502333,0.312934747768552,0.114,0.084,1,7,NUCB2
0.000764278869871203,0.258579253673179,0.371,0.361,1,7,SNRPD2
0.000812541324965424,0.294252335888928,0.371,0.346,1,7,ZFP36L2
0.000967108860057997,0.268148336086372,0.389,0.384,1,7,COMMD6
0.000996680791623406,0.379681494196541,0.267,0.249,1,7,EIF2S2
0.00131738410537155,0.264355734077417,0.271,0.24,1,7,RGCC
0.00153582651270319,0.258099747578077,0.371,0.371,1,7,EIF3K
0.00158042535289027,0.304350308447233,0.197,0.167,1,7,TSC22D3
0.00174503427130076,0.274276818564502,0.108,0.081,1,7,NUDCD2
0.00177832321092523,0.302433632538245,0.249,0.228,1,7,PPA1
0.00187851792898279,0.309779003711519,0.346,0.338,1,7,RPL39
0.00229603046207565,0.333855262868097,0.237,0.214,1,7,RNPS1
0.00245053130376895,0.288876075205111,0.141,0.114,1,7,SARS
0.00255147179251379,0.253875761309936,0.102,0.077,1,7,EIF2A
0.00257422394508307,0.277025725390121,0.105,0.08,1,7,ARHGAP15
0.00278248542225754,0.301531998983077,0.178,0.151,1,7,MSL3
0.00322259017117847,0.32728467583977,0.203,0.181,1,7,SEPT6
0.00337083456216102,0.261105919187094,0.148,0.122,1,7,NAA20
0.00415685628635841,0.275548785554256,0.165,0.138,1,7,LSM7
0.00435935479573209,0.264503635964151,0.141,0.115,1,7,IMP3
0.00487199456619466,0.272733533320442,0.393,0.403,1,7,ATP5MC2
0.00504418365472623,0.315742270947744,0.155,0.131,1,7,MEAF6
0.00509059898080229,0.319385097511214,0.146,0.12,1,7,SBDS
0.00566316284083766,0.371909075898771,0.212,0.196,1,7,MAX
0.00578314135938296,0.262789444562238,0.264,0.247,1,7,SERBP1
0.00887434699963667,0.296093988306729,0.162,0.142,1,7,PDCD5
0.00902354702075817,0.301748410202632,0.354,0.368,1,7,STAT1
0.00946892765925429,0.303102341991465,0.233,0.221,1,7,FYB1
0.00978872725560851,0.270286289263837,0.14,0.118,1,7,RIPOR2
0,3.07155304423854,0.725,0.016,0,8,VMO1
0,2.83107375775207,0.977,0.1,0,8,FCGR3A
0,2.54193375648802,0.989,0.157,0,8,MS4A7
0,2.23692430188427,0.891,0.049,0,8,MS4A4A
0,2.02834030710043,0.922,0.106,0,8,CXCL16
0,1.66252184190252,0.919,0.2,0,8,CALHM6
0,1.64072671092415,0.871,0.146,0,8,LST1
0,1.61041740961101,0.775,0.127,0,8,AIF1
0,1.57876650634936,0.831,0.179,0,8,NCF1
0,1.57163429028009,0.904,0.201,0,8,C3AR1
0,1.51967659740456,0.8,0.121,0,8,CD86
0,1.50322614641454,0.807,0.139,0,8,CFD
0,1.49204635447739,0.918,0.227,0,8,WARS
0,1.48525022625122,0.817,0.143,0,8,SLC31A2
0,1.47638782731948,0.748,0.095,0,8,SERPINA1
0,1.4390289072547,0.995,0.34,0,8,TIMP1
0,1.43258004974466,0.837,0.15,0,8,PILRA
0,1.38388387573066,0.884,0.177,0,8,FGL2
0,1.37180056360001,1,0.324,0,8,TYROBP
0,1.33787398301168,0.798,0.148,0,8,PLAUR
0,1.33151949905752,0.96,0.31,0,8,PSAP
0,1.30618181621732,0.988,0.305,0,8,FCER1G
0,1.29570764137151,0.734,0.142,0,8,ADA
0,1.29529383982097,0.978,0.26,0,8,CST3
0,1.22482848406409,0.57,0.058,0,8,SMIM25
0,1.21672049835308,0.64,0.094,0,8,LILRB2
0,1.21647434137236,0.373,0.005,0,8,CH25H
0,1.20780183537873,0.665,0.093,0,8,VASP
0,1.20206021830078,0.79,0.182,0,8,ATP1B3
0,1.19413381535073,0.722,0.14,0,8,SNX10
0,1.13224745707196,0.475,0.044,0,8,LILRA5
0,1.01594467187233,0.262,0.009,0,8,EDN1
0,0.907783921451429,0.329,0.022,0,8,PECAM1
0,0.894319905705468,0.261,0.005,0,8,CDKN1C
0,0.855146451301226,0.339,0.024,0,8,SCIMP
0,0.840380546833401,0.317,0.012,0,8,LRRC25
0,0.824712832911529,0.228,0.007,0,8,PPM1N
0,0.707563547283156,0.151,0.002,0,8,FCGR3B
0,0.635298250537915,0.202,0.004,0,8,CASP5
0,0.621289956785831,0.123,0,0,8,LYPD2
0,0.58261050940255,0.168,0.002,0,8,HCAR3
1.20090499526504e-306,1.26564152293871,0.823,0.211,1.68907287584027e-302,8,GBP5
5.30163810210883e-300,1.58425214150731,0.828,0.216,7.45675399061607e-296,8,CTSC
3.24108378135129e-295,0.391776001887344,0.14,0.003,4.55858433847059e-291,8,SMPDL3A
6.88348871594652e-290,1.1277633269883,0.747,0.167,9.68162687897878e-286,8,SLAMF7
6.23766335103134e-288,1.26506354681965,1,0.649,8.77327350322559e-284,8,TNFSF10
6.55387246655232e-285,1.21950015622571,1,0.557,9.21802162420584e-281,8,S100A11
6.93231644666766e-284,1.19682596341553,0.734,0.169,9.75030308223807e-280,8,GLUL
1.72002720532423e-278,1.1109712104118,0.551,0.094,2.41921826428853e-274,8,JPT1
8.97746539256352e-277,1.00741740561202,0.637,0.124,1.26268050746406e-272,8,CD300E
2.71218378274419e-275,1.00417551725424,0.703,0.153,3.81468649042971e-271,8,LYN
3.06108930760056e-275,1.40979503123462,0.556,0.099,4.30542211114019e-271,8,TNFAIP6
8.54691426013611e-273,1.0457070516923,0.78,0.189,1.20212349068814e-268,8,SPI1
9.58139506982889e-273,0.86335475352378,0.449,0.061,1.34762321657143e-268,8,PTPN6
4.10268814158995e-269,1.03649291832383,0.842,0.215,5.77043087114626e-265,8,KYNU
3.09231091284015e-265,0.753560257371049,0.256,0.019,4.34933529890967e-261,8,FCGR1A
4.78679268939524e-265,0.934926068782358,0.623,0.123,6.73262391763441e-261,8,HAVCR2
5.70574163795082e-263,1.10072221636677,0.665,0.146,8.02512561377783e-259,8,STXBP2
1.42738826230892e-262,0.802413108389135,0.387,0.047,2.00762159093749e-258,8,RGS19
8.09401395814443e-254,0.959319734074309,0.974,0.308,1.13842306321301e-249,8,SOD2
6.37526063418564e-252,1.12711826400539,0.998,0.49,8.9668040819821e-248,8,IFITM3
3.5624591760416e-250,0.761035654915995,0.337,0.038,5.01059883110251e-246,8,MSR1
1.51287664316121e-249,0.399662214652558,0.137,0.004,2.12786099860624e-245,8,TCF7L2
9.88949688783339e-246,0.860217602705338,0.436,0.065,1.39095773727377e-241,8,FAM49A
9.50633071385203e-243,0.464032368562977,0.166,0.007,1.33706541490329e-238,8,CSF1R
1.42830302492414e-242,1.06789769108422,0.809,0.236,2.0089082045558e-238,8,COTL1
1.91572191426356e-240,0.904411500985916,0.984,0.289,2.6944628724117e-236,8,APOBEC3A
9.69475270425154e-239,0.668395854506645,0.126,0.003,1.36356696785298e-234,8,C1QA
9.7951773978729e-238,0.889863398850956,0.512,0.093,1.37769170101082e-233,8,SMCO4
3.16574192460065e-237,0.984555135771136,0.753,0.199,4.45261601695082e-233,8,BID
5.73502558036294e-237,0.493722958438541,0.165,0.007,8.06631347878047e-233,8,SLC27A3
4.91655431532794e-236,0.832427325974427,0.408,0.06,6.91513364450875e-232,8,LILRB1
9.09359984130933e-236,0.908771971950411,0.528,0.1,1.27901481768016e-231,8,SERPING1
1.55038765511886e-235,1.27923164821692,0.986,0.451,2.18062023692467e-231,8,CXCL10
3.07941679887248e-230,0.845702388184691,0.464,0.077,4.33119972761415e-226,8,SMIM14
3.78174534383789e-229,1.02468217144506,0.929,0.348,5.31902482610799e-225,8,HLA-DPA1
8.92816508071719e-229,0.964997899752341,0.71,0.182,1.25574641860287e-224,8,NAMPT
1.53501829421689e-227,0.93315463116083,0.717,0.182,2.15900323081605e-223,8,STX11
3.16839399606795e-226,0.829202676235128,0.54,0.103,4.45634615546958e-222,8,ARRB2
8.54207856851598e-226,0.760908828205693,0.325,0.039,1.20144335066177e-221,8,IL3RA
8.3859498686114e-222,1.17629123128957,0.97,0.534,1.17948384902019e-217,8,GBP1
6.26115880318717e-219,1.02317945533927,0.955,0.426,8.80631985668275e-215,8,CTSS
